call_id,call_date,rep_id,account_hcp_id,product_id,detail_position,duration_minutes
CALLHCP0011380,2024-01-31,REP0019,HCP001138,PRD001,1,36
CALLHCP0011381,2024-02-11,REP0037,HCP001138,PRD001,1,15
CALLHCP0005010,2024-01-04,REP0034,HCP000501,PRD001,1,34
CALLHCP0005011,2024-01-11,REP0015,HCP000501,PRD001,1,37
CALLHCP0018640,2024-01-27,REP0012,HCP001864,PRD001,1,37
CALLHCP0018641,2024-01-19,REP0030,HCP001864,PRD001,1,14
CALLHCP0018642,2024-01-11,REP0011,HCP001864,PRD001,1,24
CALLHCP0018643,2024-03-12,REP0018,HCP001864,PRD001,1,22
CALLHCP0018644,2024-02-03,REP0015,HCP001864,PRD001,1,26
CALLHCP0018645,2024-03-14,REP0035,HCP001864,PRD001,1,26
CALLHCP0003940,2024-01-13,REP0027,HCP000394,PRD001,1,5
CALLHCP0003941,2024-03-19,REP0013,HCP000394,PRD001,1,32
CALLHCP0003942,2024-02-04,REP0012,HCP000394,PRD001,1,37
CALLHCP0003943,2024-03-18,REP0024,HCP000394,PRD001,1,38
CALLHCP0019260,2024-01-17,REP0022,HCP001926,PRD001,1,37
CALLHCP0019261,2024-01-05,REP0018,HCP001926,PRD001,1,15
CALLHCP0019262,2024-03-18,REP0039,HCP001926,PRD001,1,12
CALLHCP0019263,2024-03-20,REP0032,HCP001926,PRD001,1,9
CALLHCP0013660,2024-02-12,REP0017,HCP001366,PRD001,1,5
CALLHCP0013661,2024-02-24,REP0018,HCP001366,PRD001,1,26
CALLHCP0010360,2024-02-22,REP0002,HCP001036,PRD001,1,19
CALLHCP0010361,2024-02-25,REP0019,HCP001036,PRD001,1,30
CALLHCP0010362,2024-03-17,REP0024,HCP001036,PRD001,1,33
CALLHCP0010363,2024-01-16,REP0000,HCP001036,PRD001,1,23
CALLHCP0010364,2024-01-06,REP0009,HCP001036,PRD001,1,25
CALLHCP0010365,2024-03-06,REP0028,HCP001036,PRD001,1,8
CALLHCP0010366,2024-01-15,REP0021,HCP001036,PRD001,1,33
CALLHCP0018400,2024-01-30,REP0019,HCP001840,PRD001,1,15
CALLHCP0018401,2024-02-29,REP0006,HCP001840,PRD001,1,27
CALLHCP0018402,2024-01-15,REP0028,HCP001840,PRD001,1,22
CALLHCP0018403,2024-03-06,REP0013,HCP001840,PRD001,1,37
CALLHCP0018404,2024-02-27,REP0004,HCP001840,PRD001,1,14
CALLHCP0018405,2024-02-21,REP0033,HCP001840,PRD001,1,6
CALLHCP0008300,2024-01-23,REP0012,HCP000830,PRD001,1,19
CALLHCP0008301,2024-02-22,REP0012,HCP000830,PRD001,1,24
CALLHCP0008302,2024-03-18,REP0019,HCP000830,PRD001,1,27
CALLHCP0008303,2024-02-27,REP0000,HCP000830,PRD001,1,38
CALLHCP0008304,2024-01-14,REP0005,HCP000830,PRD001,1,17
CALLHCP0008305,2024-03-05,REP0019,HCP000830,PRD001,1,37
CALLHCP0008306,2024-03-18,REP0038,HCP000830,PRD001,1,36
CALLHCP0001180,2024-02-29,REP0026,HCP000118,PRD001,1,6
CALLHCP0001181,2024-03-04,REP0017,HCP000118,PRD001,1,32
CALLHCP0001182,2024-01-05,REP0002,HCP000118,PRD001,1,5
CALLHCP0001183,2024-01-16,REP0007,HCP000118,PRD001,1,5
CALLHCP0001184,2024-01-17,REP0027,HCP000118,PRD001,1,10
CALLHCP0012740,2024-03-04,REP0018,HCP001274,PRD001,1,14
CALLHCP0012741,2024-01-30,REP0028,HCP001274,PRD001,1,17
CALLHCP0012742,2024-02-25,REP0020,HCP001274,PRD001,1,31
CALLHCP0002860,2024-03-14,REP0012,HCP000286,PRD001,1,28
CALLHCP0002861,2024-01-28,REP0014,HCP000286,PRD001,1,27
CALLHCP0009820,2024-02-25,REP0038,HCP000982,PRD001,1,31
CALLHCP0009821,2024-01-26,REP0012,HCP000982,PRD001,1,13
CALLHCP0009822,2024-01-10,REP0038,HCP000982,PRD001,1,14
CALLHCP0017300,2024-03-07,REP0015,HCP001730,PRD001,1,20
CALLHCP0017301,2024-01-18,REP0016,HCP001730,PRD001,1,17
CALLHCP0017302,2024-01-05,REP0013,HCP001730,PRD001,1,10
CALLHCP0000640,2024-01-15,REP0037,HCP000064,PRD001,1,34
CALLHCP0000641,2024-01-08,REP0023,HCP000064,PRD001,1,8
CALLHCP0014160,2024-02-18,REP0026,HCP001416,PRD001,1,21
CALLHCP0014161,2024-01-26,REP0036,HCP001416,PRD001,1,22
CALLHCP0014162,2024-02-01,REP0029,HCP001416,PRD001,1,24
CALLHCP0014163,2024-01-04,REP0038,HCP001416,PRD001,1,18
CALLHCP0014164,2024-02-27,REP0029,HCP001416,PRD001,1,32
CALLHCP0014165,2024-03-21,REP0002,HCP001416,PRD001,1,14
CALLHCP0014166,2024-01-13,REP0020,HCP001416,PRD001,1,11
CALLHCP0006740,2024-03-23,REP0029,HCP000674,PRD001,1,28
CALLHCP0006741,2024-02-22,REP0036,HCP000674,PRD001,1,14
CALLHCP0006742,2024-02-10,REP0017,HCP000674,PRD001,1,15
CALLHCP0006743,2024-02-14,REP0018,HCP000674,PRD001,1,7
CALLHCP0006744,2024-02-03,REP0030,HCP000674,PRD001,1,16
CALLHCP0008980,2024-02-13,REP0038,HCP000898,PRD001,1,26
CALLHCP0008981,2024-02-17,REP0006,HCP000898,PRD001,1,38
CALLHCP0008982,2024-02-19,REP0036,HCP000898,PRD001,1,20
CALLHCP0008983,2024-01-25,REP0007,HCP000898,PRD001,1,27
CALLHCP0008984,2024-03-13,REP0037,HCP000898,PRD001,1,17
CALLHCP0009800,2024-01-28,REP0010,HCP000980,PRD001,1,36
CALLHCP0009801,2024-02-10,REP0001,HCP000980,PRD001,1,30
CALLHCP0009802,2024-01-16,REP0018,HCP000980,PRD001,1,23
CALLHCP0009803,2024-02-04,REP0012,HCP000980,PRD001,1,6
CALLHCP0009804,2024-03-09,REP0006,HCP000980,PRD001,1,25
CALLHCP0009805,2024-03-10,REP0029,HCP000980,PRD001,1,33
CALLHCP0009806,2024-03-03,REP0036,HCP000980,PRD001,1,26
CALLHCP0006300,2024-01-05,REP0028,HCP000630,PRD001,1,12
CALLHCP0006301,2024-01-14,REP0035,HCP000630,PRD001,1,25
CALLHCP0006302,2024-01-07,REP0018,HCP000630,PRD001,1,13
CALLHCP0006303,2024-03-01,REP0000,HCP000630,PRD001,1,20
CALLHCP0006304,2024-02-14,REP0025,HCP000630,PRD001,1,17
CALLHCP0006305,2024-03-18,REP0024,HCP000630,PRD001,1,7
CALLHCP0000740,2024-03-19,REP0029,HCP000074,PRD001,1,11
CALLHCP0000741,2024-03-11,REP0021,HCP000074,PRD001,1,16
CALLHCP0000742,2024-01-19,REP0038,HCP000074,PRD001,1,25
CALLHCP0000743,2024-03-01,REP0013,HCP000074,PRD001,1,11
CALLHCP0000700,2024-03-19,REP0004,HCP000070,PRD001,1,30
CALLHCP0000701,2024-02-21,REP0006,HCP000070,PRD001,1,29
CALLHCP0000702,2024-03-24,REP0023,HCP000070,PRD001,1,16
CALLHCP0005780,2024-03-19,REP0015,HCP000578,PRD001,1,34
CALLHCP0005781,2024-02-07,REP0035,HCP000578,PRD001,1,38
CALLHCP0005782,2024-02-06,REP0024,HCP000578,PRD001,1,35
CALLHCP0012110,2024-01-06,REP0039,HCP001211,PRD001,1,8
CALLHCP0014330,2024-01-08,REP0001,HCP001433,PRD001,1,5
CALLHCP0014331,2024-02-09,REP0022,HCP001433,PRD001,1,18
CALLHCP0014332,2024-01-26,REP0001,HCP001433,PRD001,1,16
CALLHCP0014333,2024-03-22,REP0011,HCP001433,PRD001,1,35
CALLHCP0014334,2024-02-08,REP0016,HCP001433,PRD001,1,8
CALLHCP0005020,2024-01-21,REP0010,HCP000502,PRD001,1,21
CALLHCP0008950,2024-02-27,REP0016,HCP000895,PRD001,1,37
CALLHCP0008951,2024-02-08,REP0030,HCP000895,PRD001,1,20
CALLHCP0008952,2024-01-06,REP0023,HCP000895,PRD001,1,24
CALLHCP0008953,2024-01-03,REP0033,HCP000895,PRD001,1,6
CALLHCP0017610,2024-03-06,REP0001,HCP001761,PRD001,1,12
CALLHCP0017611,2024-03-03,REP0028,HCP001761,PRD001,1,7
CALLHCP0017612,2024-03-23,REP0036,HCP001761,PRD001,1,35
CALLHCP0017613,2024-01-07,REP0000,HCP001761,PRD001,1,22
CALLHCP0017614,2024-03-19,REP0013,HCP001761,PRD001,1,28
CALLHCP0017615,2024-03-01,REP0032,HCP001761,PRD001,1,25
CALLHCP0012840,2024-01-14,REP0026,HCP001284,PRD001,1,16
CALLHCP0012841,2024-03-22,REP0020,HCP001284,PRD001,1,16
CALLHCP0012842,2024-02-23,REP0018,HCP001284,PRD001,1,5
CALLHCP0012843,2024-03-05,REP0028,HCP001284,PRD001,1,10
CALLHCP0012844,2024-02-02,REP0022,HCP001284,PRD001,1,34
CALLHCP0012845,2024-03-22,REP0035,HCP001284,PRD001,1,16
CALLHCP0012846,2024-03-04,REP0005,HCP001284,PRD001,1,18
CALLHCP0013010,2024-01-23,REP0023,HCP001301,PRD001,1,36
CALLHCP0013011,2024-01-22,REP0007,HCP001301,PRD001,1,33
CALLHCP0013012,2024-03-21,REP0010,HCP001301,PRD001,1,32
CALLHCP0013013,2024-01-23,REP0003,HCP001301,PRD001,1,14
CALLHCP0013014,2024-02-22,REP0031,HCP001301,PRD001,1,23
CALLHCP0013015,2024-01-23,REP0024,HCP001301,PRD001,1,21
CALLHCP0010970,2024-02-18,REP0021,HCP001097,PRD001,1,34
CALLHCP0010971,2024-02-12,REP0039,HCP001097,PRD001,1,22
CALLHCP0010972,2024-03-11,REP0021,HCP001097,PRD001,1,5
CALLHCP0010973,2024-02-16,REP0025,HCP001097,PRD001,1,34
CALLHCP0010974,2024-01-20,REP0015,HCP001097,PRD001,1,36
CALLHCP0004760,2024-01-25,REP0013,HCP000476,PRD001,1,24
CALLHCP0004990,2024-03-09,REP0025,HCP000499,PRD001,1,9
CALLHCP0004991,2024-01-05,REP0006,HCP000499,PRD001,1,32
CALLHCP0004992,2024-03-18,REP0001,HCP000499,PRD001,1,34
CALLHCP0004993,2024-01-08,REP0016,HCP000499,PRD001,1,15
CALLHCP0004994,2024-01-19,REP0004,HCP000499,PRD001,1,16
CALLHCP0007430,2024-01-31,REP0015,HCP000743,PRD001,1,5
CALLHCP0007431,2024-03-14,REP0039,HCP000743,PRD001,1,29
CALLHCP0016250,2024-03-03,REP0018,HCP001625,PRD001,1,22
CALLHCP0013990,2024-03-15,REP0024,HCP001399,PRD001,1,14
CALLHCP0013991,2024-01-02,REP0019,HCP001399,PRD001,1,33
CALLHCP0013992,2024-03-07,REP0020,HCP001399,PRD001,1,23
CALLHCP0013993,2024-02-03,REP0023,HCP001399,PRD001,1,27
CALLHCP0017090,2024-03-19,REP0026,HCP001709,PRD001,1,19
CALLHCP0017091,2024-02-10,REP0016,HCP001709,PRD001,1,11
CALLHCP0017780,2024-01-01,REP0004,HCP001778,PRD001,1,9
CALLHCP0017781,2024-02-15,REP0014,HCP001778,PRD001,1,14
CALLHCP0017782,2024-02-14,REP0012,HCP001778,PRD001,1,17
CALLHCP0017783,2024-03-01,REP0023,HCP001778,PRD001,1,30
CALLHCP0017784,2024-02-05,REP0000,HCP001778,PRD001,1,35
CALLHCP0017785,2024-02-09,REP0037,HCP001778,PRD001,1,18
CALLHCP0016230,2024-03-13,REP0027,HCP001623,PRD001,1,22
CALLHCP0016231,2024-02-27,REP0022,HCP001623,PRD001,1,36
CALLHCP0016232,2024-03-19,REP0018,HCP001623,PRD001,1,8
CALLHCP0016233,2024-01-06,REP0012,HCP001623,PRD001,1,16
CALLHCP0000460,2024-01-03,REP0019,HCP000046,PRD001,1,28
CALLHCP0000461,2024-03-19,REP0035,HCP000046,PRD001,1,22
CALLHCP0000462,2024-03-22,REP0005,HCP000046,PRD001,1,39
CALLHCP0000463,2024-02-26,REP0018,HCP000046,PRD001,1,33
CALLHCP0015700,2024-01-11,REP0003,HCP001570,PRD001,1,8
CALLHCP0015701,2024-01-30,REP0009,HCP001570,PRD001,1,19
CALLHCP0015702,2024-02-09,REP0007,HCP001570,PRD001,1,28
CALLHCP0015703,2024-02-18,REP0017,HCP001570,PRD001,1,21
CALLHCP0011400,2024-01-10,REP0016,HCP001140,PRD001,1,30
CALLHCP0011401,2024-01-09,REP0026,HCP001140,PRD001,1,11
CALLHCP0011402,2024-03-21,REP0028,HCP001140,PRD001,1,24
CALLHCP0011403,2024-02-23,REP0029,HCP001140,PRD001,1,22
CALLHCP0011404,2024-02-24,REP0015,HCP001140,PRD001,1,14
CALLHCP0002970,2024-01-09,REP0026,HCP000297,PRD001,1,18
CALLHCP0001590,2024-02-25,REP0001,HCP000159,PRD001,1,15
CALLHCP0001591,2024-03-16,REP0018,HCP000159,PRD001,1,33
CALLHCP0001592,2024-03-12,REP0028,HCP000159,PRD001,1,22
CALLHCP0001593,2024-01-18,REP0000,HCP000159,PRD001,1,23
CALLHCP0001000,2024-03-03,REP0016,HCP000100,PRD001,1,15
CALLHCP0008220,2024-02-06,REP0030,HCP000822,PRD001,1,5
CALLHCP0008221,2024-03-22,REP0039,HCP000822,PRD001,1,10
CALLHCP0008222,2024-01-29,REP0035,HCP000822,PRD001,1,36
CALLHCP0008223,2024-02-25,REP0021,HCP000822,PRD001,1,7
CALLHCP0008224,2024-01-29,REP0027,HCP000822,PRD001,1,5
CALLHCP0008225,2024-03-07,REP0036,HCP000822,PRD001,1,19
CALLHCP0016850,2024-01-01,REP0012,HCP001685,PRD001,1,8
CALLHCP0016851,2024-03-21,REP0037,HCP001685,PRD001,1,9
CALLHCP0013920,2024-03-03,REP0013,HCP001392,PRD001,1,17
CALLHCP0013921,2024-01-01,REP0027,HCP001392,PRD001,1,21
CALLHCP0013922,2024-01-06,REP0026,HCP001392,PRD001,1,13
CALLHCP0013923,2024-02-06,REP0029,HCP001392,PRD001,1,25
CALLHCP0013924,2024-02-07,REP0015,HCP001392,PRD001,1,36
CALLHCP0013925,2024-02-21,REP0026,HCP001392,PRD001,1,22
CALLHCP0013926,2024-03-11,REP0021,HCP001392,PRD001,1,27
CALLHCP0004890,2024-03-13,REP0024,HCP000489,PRD001,1,18
CALLHCP0004891,2024-03-11,REP0009,HCP000489,PRD001,1,9
CALLHCP0004892,2024-03-13,REP0033,HCP000489,PRD001,1,24
CALLHCP0004893,2024-01-30,REP0010,HCP000489,PRD001,1,7
CALLHCP0004894,2024-02-29,REP0038,HCP000489,PRD001,1,10
CALLHCP0014290,2024-02-26,REP0024,HCP001429,PRD001,1,34
CALLHCP0014291,2024-02-25,REP0033,HCP001429,PRD001,1,37
CALLHCP0014292,2024-01-23,REP0028,HCP001429,PRD001,1,11
CALLHCP0014293,2024-02-03,REP0032,HCP001429,PRD001,1,20
CALLHCP0014294,2024-01-03,REP0024,HCP001429,PRD001,1,25
CALLHCP0012690,2024-03-09,REP0027,HCP001269,PRD001,1,26
CALLHCP0012691,2024-01-10,REP0001,HCP001269,PRD001,1,33
CALLHCP0012692,2024-01-24,REP0020,HCP001269,PRD001,1,19
CALLHCP0012693,2024-01-21,REP0013,HCP001269,PRD001,1,28
CALLHCP0012694,2024-03-05,REP0014,HCP001269,PRD001,1,26
CALLHCP0012695,2024-01-30,REP0037,HCP001269,PRD001,1,14
CALLHCP0012696,2024-01-27,REP0022,HCP001269,PRD001,1,10
CALLHCP0013800,2024-01-27,REP0021,HCP001380,PRD001,1,11
CALLHCP0013801,2024-01-05,REP0025,HCP001380,PRD001,1,18
CALLHCP0013802,2024-03-11,REP0012,HCP001380,PRD001,1,13
CALLHCP0013803,2024-03-11,REP0038,HCP001380,PRD001,1,19
CALLHCP0013804,2024-01-20,REP0016,HCP001380,PRD001,1,8
CALLHCP0013805,2024-03-18,REP0000,HCP001380,PRD001,1,26
CALLHCP0010100,2024-02-22,REP0031,HCP001010,PRD001,1,5
CALLHCP0010101,2024-01-02,REP0007,HCP001010,PRD001,1,38
CALLHCP0010102,2024-03-24,REP0025,HCP001010,PRD001,1,26
CALLHCP0014780,2024-02-28,REP0006,HCP001478,PRD001,1,12
CALLHCP0014781,2024-01-06,REP0031,HCP001478,PRD001,1,38
CALLHCP0014782,2024-03-21,REP0034,HCP001478,PRD001,1,10
CALLHCP0014783,2024-02-14,REP0030,HCP001478,PRD001,1,33
CALLHCP0014784,2024-02-08,REP0019,HCP001478,PRD001,1,34
CALLHCP0014785,2024-01-19,REP0037,HCP001478,PRD001,1,38
CALLHCP0014786,2024-03-06,REP0004,HCP001478,PRD001,1,13
CALLHCP0009680,2024-03-17,REP0013,HCP000968,PRD001,1,17
CALLHCP0009681,2024-02-08,REP0004,HCP000968,PRD001,1,15
CALLHCP0009682,2024-03-01,REP0031,HCP000968,PRD001,1,14
CALLHCP0009683,2024-03-04,REP0004,HCP000968,PRD001,1,26
CALLHCP0011800,2024-03-13,REP0039,HCP001180,PRD001,1,25
CALLHCP0011801,2024-01-13,REP0009,HCP001180,PRD001,1,11
CALLHCP0011802,2024-01-31,REP0018,HCP001180,PRD001,1,12
CALLHCP0014310,2024-02-05,REP0023,HCP001431,PRD001,1,10
CALLHCP0014311,2024-02-21,REP0039,HCP001431,PRD001,1,39
CALLHCP0014312,2024-01-03,REP0010,HCP001431,PRD001,1,10
CALLHCP0014313,2024-01-17,REP0038,HCP001431,PRD001,1,10
CALLHCP0014314,2024-01-25,REP0025,HCP001431,PRD001,1,14
CALLHCP0014315,2024-02-12,REP0010,HCP001431,PRD001,1,37
CALLHCP0014316,2024-01-02,REP0011,HCP001431,PRD001,1,17
CALLHCP0007740,2024-01-11,REP0038,HCP000774,PRD001,1,22
CALLHCP0003970,2024-03-01,REP0005,HCP000397,PRD001,1,26
CALLHCP0003971,2024-01-13,REP0033,HCP000397,PRD001,1,14
CALLHCP0003972,2024-02-09,REP0021,HCP000397,PRD001,1,9
CALLHCP0014970,2024-03-17,REP0039,HCP001497,PRD001,1,28
CALLHCP0014971,2024-01-30,REP0023,HCP001497,PRD001,1,34
CALLHCP0014972,2024-01-15,REP0028,HCP001497,PRD001,1,30
CALLHCP0014973,2024-03-19,REP0000,HCP001497,PRD001,1,20
CALLHCP0014974,2024-03-05,REP0028,HCP001497,PRD001,1,16
CALLHCP0014975,2024-02-05,REP0028,HCP001497,PRD001,1,38
CALLHCP0012310,2024-01-27,REP0035,HCP001231,PRD001,1,25
CALLHCP0012311,2024-02-11,REP0016,HCP001231,PRD001,1,31
CALLHCP0012312,2024-01-06,REP0016,HCP001231,PRD001,1,39
CALLHCP0012313,2024-01-09,REP0037,HCP001231,PRD001,1,14
CALLHCP0012314,2024-01-08,REP0002,HCP001231,PRD001,1,36
CALLHCP0012315,2024-02-16,REP0015,HCP001231,PRD001,1,39
CALLHCP0012316,2024-01-06,REP0002,HCP001231,PRD001,1,20
CALLHCP0003770,2024-02-21,REP0002,HCP000377,PRD001,1,25
CALLHCP0013420,2024-03-21,REP0005,HCP001342,PRD001,1,33
CALLHCP0013421,2024-03-10,REP0007,HCP001342,PRD001,1,35
CALLHCP0013422,2024-02-15,REP0015,HCP001342,PRD001,1,13
CALLHCP0011150,2024-01-29,REP0029,HCP001115,PRD001,1,12
CALLHCP0011151,2024-01-17,REP0012,HCP001115,PRD001,1,14
CALLHCP0011152,2024-03-18,REP0003,HCP001115,PRD001,1,9
CALLHCP0011153,2024-03-07,REP0037,HCP001115,PRD001,1,34
CALLHCP0011154,2024-01-05,REP0005,HCP001115,PRD001,1,36
CALLHCP0003580,2024-01-03,REP0004,HCP000358,PRD001,1,38
CALLHCP0003581,2024-01-22,REP0022,HCP000358,PRD001,1,5
CALLHCP0003582,2024-01-24,REP0027,HCP000358,PRD001,1,19
CALLHCP0003583,2024-01-14,REP0007,HCP000358,PRD001,1,17
CALLHCP0003584,2024-02-05,REP0029,HCP000358,PRD001,1,22
CALLHCP0003585,2024-01-05,REP0038,HCP000358,PRD001,1,17
CALLHCP0014370,2024-01-29,REP0012,HCP001437,PRD001,1,30
CALLHCP0014371,2024-02-18,REP0034,HCP001437,PRD001,1,12
CALLHCP0009970,2024-03-01,REP0001,HCP000997,PRD001,1,35
CALLHCP0009971,2024-03-11,REP0024,HCP000997,PRD001,1,20
CALLHCP0009972,2024-01-13,REP0019,HCP000997,PRD001,1,39
CALLHCP0009973,2024-03-03,REP0018,HCP000997,PRD001,1,23
CALLHCP0005960,2024-03-16,REP0036,HCP000596,PRD001,1,16
CALLHCP0005961,2024-01-13,REP0035,HCP000596,PRD001,1,14
CALLHCP0013750,2024-01-16,REP0030,HCP001375,PRD001,1,24
CALLHCP0013751,2024-03-14,REP0009,HCP001375,PRD001,1,23
CALLHCP0013110,2024-01-10,REP0014,HCP001311,PRD001,1,18
CALLHCP0013111,2024-03-17,REP0009,HCP001311,PRD001,1,32
CALLHCP0013112,2024-02-22,REP0029,HCP001311,PRD001,1,27
CALLHCP0013113,2024-02-19,REP0031,HCP001311,PRD001,1,9
CALLHCP0013114,2024-02-27,REP0033,HCP001311,PRD001,1,12
CALLHCP0013115,2024-03-23,REP0024,HCP001311,PRD001,1,28
CALLHCP0013116,2024-03-14,REP0021,HCP001311,PRD001,1,25
CALLHCP0011810,2024-02-01,REP0023,HCP001181,PRD001,1,16
CALLHCP0011811,2024-02-23,REP0027,HCP001181,PRD001,1,17
CALLHCP0011812,2024-02-21,REP0006,HCP001181,PRD001,1,7
CALLHCP0011813,2024-01-31,REP0009,HCP001181,PRD001,1,35
CALLHCP0011814,2024-02-23,REP0015,HCP001181,PRD001,1,21
CALLHCP0000140,2024-03-19,REP0020,HCP000014,PRD001,1,8
CALLHCP0000141,2024-01-22,REP0002,HCP000014,PRD001,1,15
CALLHCP0000142,2024-02-01,REP0023,HCP000014,PRD001,1,7
CALLHCP0000143,2024-02-18,REP0019,HCP000014,PRD001,1,12
CALLHCP0016280,2024-02-25,REP0004,HCP001628,PRD001,1,22
CALLHCP0016281,2024-03-22,REP0013,HCP001628,PRD001,1,6
CALLHCP0007600,2024-03-08,REP0036,HCP000760,PRD001,1,11
CALLHCP0007601,2024-03-23,REP0010,HCP000760,PRD001,1,36
CALLHCP0007602,2024-03-07,REP0027,HCP000760,PRD001,1,24
CALLHCP0007603,2024-01-18,REP0011,HCP000760,PRD001,1,15
CALLHCP0009380,2024-02-28,REP0021,HCP000938,PRD001,1,35
CALLHCP0009381,2024-02-29,REP0022,HCP000938,PRD001,1,8
CALLHCP0009382,2024-02-22,REP0012,HCP000938,PRD001,1,35
CALLHCP0009383,2024-03-11,REP0023,HCP000938,PRD001,1,14
CALLHCP0009384,2024-01-04,REP0036,HCP000938,PRD001,1,9
CALLHCP0015910,2024-01-18,REP0020,HCP001591,PRD001,1,25
CALLHCP0015911,2024-01-21,REP0019,HCP001591,PRD001,1,20
CALLHCP0015912,2024-03-20,REP0025,HCP001591,PRD001,1,12
CALLHCP0015913,2024-02-14,REP0037,HCP001591,PRD001,1,9
CALLHCP0015914,2024-02-25,REP0029,HCP001591,PRD001,1,37
CALLHCP0015915,2024-01-21,REP0030,HCP001591,PRD001,1,18
CALLHCP0006860,2024-03-12,REP0019,HCP000686,PRD001,1,39
CALLHCP0006861,2024-01-19,REP0014,HCP000686,PRD001,1,37
CALLHCP0006862,2024-01-05,REP0039,HCP000686,PRD001,1,36
CALLHCP0006863,2024-02-03,REP0016,HCP000686,PRD001,1,32
CALLHCP0006864,2024-03-07,REP0033,HCP000686,PRD001,1,30
CALLHCP0006865,2024-02-23,REP0028,HCP000686,PRD001,1,24
CALLHCP0006866,2024-03-04,REP0013,HCP000686,PRD001,1,27
CALLHCP0012910,2024-03-03,REP0012,HCP001291,PRD001,1,14
CALLHCP0012911,2024-01-05,REP0011,HCP001291,PRD001,1,5
CALLHCP0012912,2024-01-13,REP0016,HCP001291,PRD001,1,31
CALLHCP0012913,2024-02-11,REP0002,HCP001291,PRD001,1,9
CALLHCP0012914,2024-01-22,REP0019,HCP001291,PRD001,1,39
CALLHCP0010520,2024-03-10,REP0012,HCP001052,PRD001,1,8
CALLHCP0010521,2024-03-11,REP0014,HCP001052,PRD001,1,23
CALLHCP0010522,2024-01-28,REP0035,HCP001052,PRD001,1,33
CALLHCP0008750,2024-02-08,REP0038,HCP000875,PRD001,1,23
CALLHCP0017930,2024-02-11,REP0037,HCP001793,PRD001,1,7
CALLHCP0017931,2024-02-15,REP0017,HCP001793,PRD001,1,15
CALLHCP0017932,2024-01-27,REP0028,HCP001793,PRD001,1,33
CALLHCP0017933,2024-01-12,REP0030,HCP001793,PRD001,1,20
CALLHCP0006830,2024-03-16,REP0021,HCP000683,PRD001,1,10
CALLHCP0006831,2024-02-14,REP0018,HCP000683,PRD001,1,31
CALLHCP0006832,2024-02-26,REP0010,HCP000683,PRD001,1,38
CALLHCP0006833,2024-01-05,REP0039,HCP000683,PRD001,1,8
CALLHCP0006834,2024-03-23,REP0001,HCP000683,PRD001,1,18
CALLHCP0006835,2024-01-02,REP0026,HCP000683,PRD001,1,39
CALLHCP0013600,2024-02-26,REP0030,HCP001360,PRD001,1,11
CALLHCP0013601,2024-03-20,REP0039,HCP001360,PRD001,1,14
CALLHCP0013602,2024-01-07,REP0017,HCP001360,PRD001,1,21
CALLHCP0013603,2024-01-30,REP0028,HCP001360,PRD001,1,18
CALLHCP0013604,2024-03-16,REP0022,HCP001360,PRD001,1,34
CALLHCP0013605,2024-01-26,REP0029,HCP001360,PRD001,1,28
CALLHCP0001830,2024-03-16,REP0031,HCP000183,PRD001,1,20
CALLHCP0001831,2024-03-09,REP0014,HCP000183,PRD001,1,29
CALLHCP0012530,2024-02-14,REP0035,HCP001253,PRD001,1,12
CALLHCP0014990,2024-03-02,REP0002,HCP001499,PRD001,1,12
CALLHCP0014710,2024-02-20,REP0039,HCP001471,PRD001,1,39
CALLHCP0014711,2024-02-29,REP0016,HCP001471,PRD001,1,34
CALLHCP0014712,2024-01-31,REP0022,HCP001471,PRD001,1,25
CALLHCP0014713,2024-02-24,REP0002,HCP001471,PRD001,1,18
CALLHCP0014714,2024-01-15,REP0014,HCP001471,PRD001,1,34
CALLHCP0014715,2024-02-24,REP0013,HCP001471,PRD001,1,24
CALLHCP0014716,2024-01-01,REP0013,HCP001471,PRD001,1,35
CALLHCP0007110,2024-02-26,REP0003,HCP000711,PRD001,1,32
CALLHCP0007111,2024-02-18,REP0003,HCP000711,PRD001,1,16
CALLHCP0007112,2024-03-06,REP0028,HCP000711,PRD001,1,32
CALLHCP0007113,2024-02-16,REP0007,HCP000711,PRD001,1,25
CALLHCP0003920,2024-02-02,REP0011,HCP000392,PRD001,1,27
CALLHCP0003921,2024-02-23,REP0031,HCP000392,PRD001,1,18
CALLHCP0003922,2024-03-24,REP0028,HCP000392,PRD001,1,16
CALLHCP0003923,2024-03-03,REP0009,HCP000392,PRD001,1,23
CALLHCP0003924,2024-01-02,REP0034,HCP000392,PRD001,1,21
CALLHCP0001210,2024-03-16,REP0028,HCP000121,PRD001,1,21
CALLHCP0001211,2024-02-03,REP0034,HCP000121,PRD001,1,34
CALLHCP0001212,2024-01-26,REP0020,HCP000121,PRD001,1,5
CALLHCP0001213,2024-02-15,REP0035,HCP000121,PRD001,1,6
CALLHCP0001214,2024-02-28,REP0010,HCP000121,PRD001,1,5
CALLHCP0001215,2024-02-20,REP0030,HCP000121,PRD001,1,27
CALLHCP0001216,2024-03-18,REP0034,HCP000121,PRD001,1,25
CALLHCP0007770,2024-03-07,REP0016,HCP000777,PRD001,1,28
CALLHCP0007771,2024-02-09,REP0011,HCP000777,PRD001,1,14
CALLHCP0007772,2024-02-11,REP0015,HCP000777,PRD001,1,34
CALLHCP0007773,2024-02-13,REP0035,HCP000777,PRD001,1,27
